"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","response","triangle_prac_final_x","triangle_prac_final_y","trial_name","stimulus","ball_X_prac_occ","ball_Y_prac_occ","obstacle_X_prac_occ","obstacle_Y_prac_occ","triangle_final_x","triangle_final_y","response_time","obstacle_X_prac_occ_init","obstacle_Y_prac_occ_init","question_order","flipped","runnerFPS","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","currentTrial","obstacle_idx","obstacle_initial_x","obstacle_initial_y"
"","","","","","html-keyboard-response","50","265927","0.0-9.0-1.16","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","","","","","","","602.0099999999562","298.0000009351538","3642.600000023842","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","50","265927","0.0-9.0-1.16","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","reconstruct","","","","","","602.0099999999562","298.0000009351538","3642.600000023842","","","","","","","","","","17","1","375","250"
"","","","","","html-keyboard-response","51","268951","0.0-9.0-0.17","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","true","60.00731999999844","500","479.92114317029973","330.87","6","18","","",""
"","","","","","html-keyboard-response","52","272347","0.0-9.0-1.17","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","","","","","","","474.9900000000005","290.00000010197726","3394.6999999284744","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","52","272347","0.0-9.0-1.17","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","reconstruct","","","","","","474.9900000000005","290.00000010197726","3394.6999999284744","","","","","","","","","","18","1","375","250"
"","","","","","html-button-response","53","287101","0.0-10.0","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","14748","","","","","","","","","","","","","0","","","","<p><span style = ""font-size:40px;"">BREAK</span></p><p>You are doing great! Click 'Next' when you are ready for the next set.</p>","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","54","290116","0.0-11.0-0.0","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","60.00552000000025","322.3","296.07114317029976","371.46","3","19","","",""
"","","","","","html-keyboard-response","55","300192","0.0-11.0-1.0","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","","","","","","","482.009999999925","338.00000122459613","10077.100000023842","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","55","300192","0.0-11.0-1.0","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","reconstruct","","","","","","482.009999999925","338.00000122459613","10077.100000023842","","","","","","","","","","19","3","500","250"
"","","","","","html-keyboard-response","56","303212","0.0-11.0-0.1","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","true","60.03228000000002","604.4000000000001","596.8711431702998","394.5","10","20","","",""
"","","","","","html-keyboard-response","57","306257","0.0-11.0-1.1","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","","","","","","","379.0099999999913","267.99999958329204","3044.600000023842","","","","","","","","","","","","",""
